filename,width,height,class,xmin,ymin,xmax,ymax
North-Drive-2_mp4-198_jpg.rf.c4c7191f0a7fc215656ae1cc3c0cdd8f.jpg,640,640,car,463,50,492,86
North-Drive-2_mp4-198_jpg.rf.c4c7191f0a7fc215656ae1cc3c0cdd8f.jpg,640,640,car,492,54,500,87
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,280,86,349,157
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,342,74,397,134
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,440,62,466,94
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,571,64,593,96
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,510,62,530,94
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,476,56,499,83
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,515,47,546,72
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,van,398,301,558,640
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,430,258,509,334
North-Drive-2_mp4-407_jpg.rf.c3992e34cff45c8eca2aafe45b70093f.jpg,640,640,car,494,47,521,76
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,van,310,178,432,368
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,434,251,531,413
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,241,98,312,177
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,421,149,484,268
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,516,83,547,136
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,416,75,449,130
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,471,100,509,162
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,motorcycle,510,178,531,259
00-Raw_vid_mp4-391_jpg.rf.c26e498e5f60a97e14d1de4167171492.jpg,640,640,car,364,79,408,128
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,314,162,397,255
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,519,444,640,640
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,230,134,325,239
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,280,251,394,437
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,440,150,526,271
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,279,85,348,150
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,346,107,410,179
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,van,388,77,434,146
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,568,129,626,182
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,bus,0,217,189,581
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,van,446,118,509,199
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,439,63,466,95
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,365,71,417,116
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,van,530,65,558,106
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,470,55,495,84
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,469,93,502,118
North-Drive-1_mp4-586_jpg.rf.c3c0fcbac29422fffb14444c6d5105a9.jpg,640,640,car,496,98,531,162
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,317,219,432,368
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,195,177,329,328
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,279,85,347,155
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,317,163,390,259
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,492,166,558,267
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,386,147,469,259
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,411,95,499,176
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,478,54,500,82
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,433,260,518,416
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,401,75,438,108
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,514,77,541,122
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,558,77,591,120
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,440,63,467,92
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,543,56,579,86
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,car,381,133,436,196
North-Drive-2_mp4-514_jpg.rf.c4e23fcd1284c3c727ce0fe12d9f9dab.jpg,640,640,motorcycle,309,130,331,187
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,279,86,350,162
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,357,85,405,134
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,458,209,538,326
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,497,96,532,148
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,430,320,616,640
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,571,134,627,183
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,445,62,467,93
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,417,69,453,107
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,581,53,605,81
North-Drive-2_mp4-276_jpg.rf.c6288ffd07ea7c84641067355301153f.jpg,640,640,car,464,50,494,85
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,318,160,443,330
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,428,235,527,415
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,146,140,275,282
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,446,133,520,217
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,535,79,561,116
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,245,100,313,173
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,482,93,527,150
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,419,61,456,105
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,553,120,623,185
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,563,57,593,77
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,346,139,419,214
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,car,462,54,489,88
00-Raw_vid_mp4-229_jpg.rf.c5e162faf6dccf491d1e17f5476303eb.jpg,640,640,motorcycle,196,120,218,153
North-Drive-1_mp4-299_jpg.rf.c61b9bed2dc52d39e5cd760a35b4ce1f.jpg,640,640,car,304,180,390,295
North-Drive-1_mp4-299_jpg.rf.c61b9bed2dc52d39e5cd760a35b4ce1f.jpg,640,640,car,419,348,552,640
North-Drive-1_mp4-299_jpg.rf.c61b9bed2dc52d39e5cd760a35b4ce1f.jpg,640,640,car,0,303,121,639
North-Drive-1_mp4-299_jpg.rf.c61b9bed2dc52d39e5cd760a35b4ce1f.jpg,640,640,car,455,60,484,89
North-Drive-1_mp4-299_jpg.rf.c61b9bed2dc52d39e5cd760a35b4ce1f.jpg,640,640,car,578,61,600,92
North-Drive-1_mp4-299_jpg.rf.c61b9bed2dc52d39e5cd760a35b4ce1f.jpg,640,640,motorcycle,357,122,382,184
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,453,220,536,356
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,0,345,189,612
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,470,360,640,640
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,van,223,357,406,640
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,279,85,350,159
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,523,73,548,108
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,van,568,59,599,93
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,416,70,451,111
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,323,118,405,220
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,511,55,540,86
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,463,50,493,86
North-Drive-2_mp4-328_jpg.rf.c70db096cca5274b31da5faaae149f4d.jpg,640,640,car,445,63,468,95
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,353,236,461,397
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,279,85,350,161
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,364,72,416,125
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,512,148,572,230
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,440,62,469,94
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,501,71,531,108
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,575,64,600,90
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,469,57,496,87
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,538,76,570,117
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,539,505,638,637
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,car,536,55,563,85
North-Drive-1_mp4-528_jpg.rf.c751429da38aab9d582044b5c34dc42f.jpg,640,640,van,572,122,638,180
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,19,235,211,461
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,464,208,543,344
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,380,350,529,637
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,275,139,364,268
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,343,179,450,337
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,jeepney,500,131,563,224
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,van,542,63,571,103
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,466,133,523,194
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,355,138,405,214
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,bus,432,77,489,158
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,278,87,348,160
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,385,99,446,164
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,410,138,459,220
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,495,95,528,137
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,523,84,548,125
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,364,69,415,125
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,470,52,493,78
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,442,61,464,78
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,578,128,636,180
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,487,83,503,128
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,454,66,478,79
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,487,115,524,140
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,motorcycle,139,197,164,242
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,535,54,566,82
00-Raw_vid_mp4-1136_jpg.rf.c6cbe58b939f2bb46b3addb755b02d32.jpg,640,640,car,577,56,601,80
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,298,118,375,220
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,440,218,517,354
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,451,364,640,640
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,279,87,350,152
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,492,99,526,149
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,440,63,470,95
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,468,149,516,239
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,525,65,544,95
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,498,45,533,69
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,464,49,495,84
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,173,325,342,640
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,537,119,602,194
North-Drive-2_mp4-129_jpg.rf.c7a11edde78c4332c56743165185c422.jpg,640,640,car,531,49,556,72
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,van,315,181,435,362
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,449,235,533,390
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,242,99,315,174
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,421,148,489,260
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,367,80,411,129
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,419,60,456,106
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,531,51,567,74
North-Drive-1_mp4-185_jpg.rf.c83650b0911ff2e1219f21df8e4f6fc1.jpg,640,640,car,461,56,487,92
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,468,53,493,84
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,446,60,466,94
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,truck,406,92,495,280
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,444,219,532,363
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,495,104,517,165
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,506,156,565,269
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,495,125,510,209
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,280,87,348,162
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,506,96,538,151
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,520,76,547,129
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,409,64,451,110
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,544,69,565,100
00-Raw_vid_mp4-947_jpg.rf.c7dd32d2765abed02f3167ce3f8a82b4.jpg,640,640,car,572,57,598,89
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,218,138,317,255
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,65,235,250,475
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,439,144,491,235
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,279,88,349,158
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,467,191,555,354
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,366,72,419,128
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,558,55,591,75
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,412,63,457,112
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,499,74,527,120
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,448,63,469,93
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,367,320,529,640
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,car,619,124,640,173
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,truck,285,141,438,470
North-Drive-2_mp4-55_jpg.rf.c84cc5cf5e2ce0067df4ec5f49e43dab.jpg,640,640,motorcycle,456,276,483,325
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,86,202,220,330
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,van,310,150,437,337
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,414,214,501,370
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,435,128,495,210
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,229,160,352,310
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,491,168,557,286
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,418,59,455,105
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,534,126,588,207
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,605,114,640,175
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,462,54,490,84
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,motorcycle,195,120,220,188
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,motorcycle,505,134,522,180
North-Drive-1_mp4-61_jpg.rf.cacb2918b8941c672196bf2b49181371.jpg,640,640,car,200,128,275,222
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,229,194,382,390
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,186,152,321,295
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,van,509,75,544,135
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,419,58,457,104
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,561,52,595,77
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,461,54,489,86
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,534,63,559,100
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,motorcycle,194,116,222,191
00-Raw_vid_mp4-41_jpg.rf.c94a809effadd66c6cdf61ad71720603.jpg,640,640,car,0,471,125,640
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,132,179,277,373
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,389,161,455,262
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,429,302,535,523
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,264,240,402,473
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,jeepney,499,133,562,240
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,298,152,374,245
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,280,88,348,165
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,444,135,510,201
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,van,530,69,560,113
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,379,99,445,175
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,bus,428,75,488,152
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,488,59,519,99
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,363,69,415,125
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,486,84,501,128
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,489,105,524,132
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,486,119,520,147
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,518,90,545,129
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,van,552,55,587,92
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,420,74,454,100
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,470,54,492,83
00-Raw_vid_mp4-1142_jpg.rf.cb1c0258224ab2d205e451a905d5b581.jpg,640,640,car,577,130,633,177
North-Drive-2_mp4-48_jpg.rf.c8a841c7bb5bfea9a84c065672242ece.jpg,640,640,car,422,270,524,456
North-Drive-2_mp4-48_jpg.rf.c8a841c7bb5bfea9a84c065672242ece.jpg,640,640,car,279,86,350,161
